,sensitivity,specificity,inv_frac,delay_samples,window_width
372,0.0,1.0,7.5,0,80
373,0.0,1.0,8.0,0,80
374,0.0,1.0,0.0,25,80
375,0.0,0.9990665422056274,0.5,25,80
376,1.0,0.0006667555674089878,1.0,25,80
377,0.054,0.9402587011601546,1.5,25,80
378,0.0,0.9994665955460728,2.0,25,80
379,0.0,0.9998666488865182,2.5,25,80
380,0.0,0.9998666488865182,3.0,25,80
381,0.0,0.9998666488865182,3.5,25,80
382,0.0,0.9998666488865182,4.0,25,80
383,0.0,0.9998666488865182,4.5,25,80
384,0.0,0.9998666488865182,5.0,25,80
385,0.0,0.9998666488865182,5.5,25,80
386,0.0,0.9998666488865182,6.0,25,80
387,0.0,0.9998666488865182,6.5,25,80
388,0.0,0.9998666488865182,7.0,25,80
389,0.0,0.9998666488865182,7.5,25,80
390,0.0,0.9998666488865182,8.0,25,80
391,0.0,1.0,0.0,50,80
392,0.012,0.9783971196159488,0.5,50,80
393,1.0,0.013335111348179758,1.0,50,80
394,0.54,0.727296972929724,1.5,50,80
395,0.042,0.9813308441125483,2.0,50,80
396,0.006,0.9987998399786638,2.5,50,80
397,0.0,0.9995999466595547,3.0,50,80
398,0.0,0.9998666488865182,3.5,50,80
399,0.0,0.9998666488865182,4.0,50,80
400,0.0,0.9998666488865182,4.5,50,80
401,0.0,0.9998666488865182,5.0,50,80
402,0.0,0.9998666488865182,5.5,50,80
403,0.0,0.9998666488865182,6.0,50,80
404,0.0,0.9998666488865182,6.5,50,80
405,0.0,0.9998666488865182,7.0,50,80
406,0.0,0.9998666488865182,7.5,50,80
407,0.0,0.9998666488865182,8.0,50,80
408,0.0,1.0,0.0,75,80
409,0.092,0.9251900253367116,0.5,75,80
410,0.996,0.023336444859314576,1.0,75,80
411,0.816,0.5486064808641152,1.5,75,80
412,0.218,0.9245232697693025,2.0,75,80
413,0.034,0.9877316975596746,2.5,75,80
414,0.006,0.997332977730364,3.0,75,80
415,0.002,0.9991998933191092,3.5,75,80
416,0.0,0.9997332977730364,4.0,75,80
417,0.0,0.9998666488865182,4.5,75,80
418,0.0,0.9998666488865182,5.0,75,80
419,0.0,0.9998666488865182,5.5,75,80
420,0.0,0.9998666488865182,6.0,75,80
421,0.0,0.9998666488865182,6.5,75,80
422,0.0,0.9998666488865182,7.0,75,80
423,0.0,0.9998666488865182,7.5,75,80
424,0.0,0.9998666488865182,8.0,75,80
425,0.0,1.0,0.0,100,80
426,0.14,0.913721829577277,0.5,100,80
427,0.996,0.054540605414055206,1.0,100,80
428,0.858,0.5758101080144019,1.5,100,80
429,0.37,0.9207894385918123,2.0,100,80
430,0.098,0.9861314841978931,2.5,100,80
431,0.024,0.9965328710494733,3.0,100,80
432,0.004,0.9989331910921456,3.5,100,80
433,0.002,0.9995999466595547,4.0,100,80
434,0.002,0.9997332977730364,4.5,100,80
435,0.0,0.9998666488865182,5.0,100,80
436,0.0,0.9998666488865182,5.5,100,80
437,0.0,0.9998666488865182,6.0,100,80
438,0.0,0.9998666488865182,6.5,100,80
439,0.0,0.9998666488865182,7.0,100,80
440,0.0,0.9998666488865182,7.5,100,80
441,0.0,0.9998666488865182,8.0,100,80
442,0.0,1.0,0.0,125,80
443,0.158,0.915722096279504,0.5,125,80
444,0.996,0.09201226830244033,1.0,125,80
445,0.876,0.5959461261501533,1.5,125,80
446,0.458,0.9209227897052941,2.0,125,80
447,0.13,0.9850646752900387,2.5,125,80
448,0.03,0.9963995199359915,3.0,125,80
449,0.01,0.9989331910921456,3.5,125,80
450,0.002,0.9994665955460728,4.0,125,80
451,0.0,0.9997332977730364,4.5,125,80
452,0.0,0.9998666488865182,5.0,125,80
453,0.0,0.9998666488865182,5.5,125,80
454,0.0,0.9998666488865182,6.0,125,80
455,0.0,0.9998666488865182,6.5,125,80
456,0.0,0.9998666488865182,7.0,125,80
457,0.0,0.9998666488865182,7.5,125,80
458,0.0,0.9998666488865182,8.0,125,80
459,0.0,1.0,0.0,150,80
460,0.14,0.9125216695559408,0.5,150,80
461,0.99,0.11788238431790905,1.0,150,80
462,0.894,0.5988798506467529,1.5,150,80
463,0.484,0.9253233764501934,2.0,150,80
464,0.152,0.9865315375383384,2.5,150,80
465,0.04,0.9967995732764369,3.0,150,80
466,0.014,0.9985331377517003,3.5,150,80
467,0.004,0.999333244432591,4.0,150,80
468,0.0,0.9997332977730364,4.5,150,80
469,0.0,0.9998666488865182,5.0,150,80
470,0.0,0.9998666488865182,5.5,150,80
471,0.0,0.9998666488865182,6.0,150,80
472,0.0,0.9998666488865182,6.5,150,80
473,0.0,0.9998666488865182,7.0,150,80
474,0.0,0.9998666488865182,7.5,150,80
475,0.0,0.9998666488865182,8.0,150,80
476,0.0,1.0,0.0,0,100
477,0.0,1.0,0.5,0,100
478,0.0,1.0,1.0,0,100
479,0.0,1.0,1.5,0,100
