,sensitivity,specificity,inv_frac,delay_samples,window_width
314,0.004,0.9919839679358717,5.0,125,60
315,0.002,0.9979959919839679,5.5,125,60
316,0.002,0.9979959919839679,6.0,125,60
317,0.002,1.0,6.5,125,60
318,0.002,1.0,7.0,125,60
319,0.002,1.0,7.5,125,60
320,0.0,1.0,0.0,150,60
321,0.762,0.11022044088176353,0.5,150,60
322,1.0,0.0,1.0,150,60
323,1.0,0.0,1.5,150,60
324,0.826,0.11823647294589178,2.0,150,60
325,0.368,0.5751503006012024,2.5,150,60
326,0.11,0.8276553106212425,3.0,150,60
327,0.038,0.9378757515030061,3.5,150,60
328,0.01,0.9719438877755511,4.0,150,60
329,0.004,0.9799599198396793,4.5,150,60
330,0.002,0.9899799599198397,5.0,150,60
331,0.002,1.0,5.5,150,60
332,0.002,1.0,6.0,150,60
333,0.002,1.0,6.5,150,60
334,0.002,1.0,7.0,150,60
335,0.002,1.0,7.5,150,60
336,0.0,1.0,0.0,0,80
337,0.0,1.0,0.5,0,80
338,0.0,1.0,1.0,0,80
339,0.0,1.0,1.5,0,80
340,0.0,1.0,2.0,0,80
341,0.0,1.0,2.5,0,80
342,0.0,1.0,3.0,0,80
343,0.0,1.0,3.5,0,80
344,0.0,1.0,4.0,0,80
345,0.0,1.0,4.5,0,80
346,0.0,1.0,5.0,0,80
347,0.0,1.0,5.5,0,80
348,0.0,1.0,6.0,0,80
349,0.0,1.0,6.5,0,80
350,0.0,1.0,7.0,0,80
351,0.0,1.0,7.5,0,80
352,0.0,1.0,0.0,25,80
353,0.002,0.9879759519038076,0.5,25,80
354,1.0,0.0,1.0,25,80
355,0.192,0.46693386773547096,1.5,25,80
356,0.002,0.9939879759519038,2.0,25,80
357,0.002,1.0,2.5,25,80
358,0.002,1.0,3.0,25,80
359,0.002,1.0,3.5,25,80
360,0.002,1.0,4.0,25,80
361,0.002,1.0,4.5,25,80
362,0.002,1.0,5.0,25,80
363,0.002,1.0,5.5,25,80
364,0.002,1.0,6.0,25,80
365,0.002,1.0,6.5,25,80
366,0.002,1.0,7.0,25,80
367,0.002,1.0,7.5,25,80
368,0.0,1.0,0.0,50,80
369,0.078,0.7755511022044088,0.5,50,80
370,1.0,0.0,1.0,50,80
371,0.908,0.03006012024048096,1.5,50,80
372,0.074,0.7835671342685371,2.0,50,80
373,0.01,0.9859719438877755,2.5,50,80
374,0.002,0.9959919839679359,3.0,50,80
375,0.002,1.0,3.5,50,80
376,0.002,1.0,4.0,50,80
377,0.002,1.0,4.5,50,80
378,0.002,1.0,5.0,50,80
379,0.002,1.0,5.5,50,80
380,0.002,1.0,6.0,50,80
381,0.002,1.0,6.5,50,80
382,0.002,1.0,7.0,50,80
383,0.002,1.0,7.5,50,80
384,0.0,1.0,0.0,75,80
385,0.33,0.39879759519038077,0.5,75,80
386,1.0,0.0,1.0,75,80
387,0.992,0.0,1.5,75,80
388,0.408,0.3687374749498998,2.0,75,80
389,0.054,0.8537074148296593,2.5,75,80
390,0.01,0.9639278557114228,3.0,75,80
391,0.004,0.9899799599198397,3.5,75,80
392,0.002,0.9979959919839679,4.0,75,80
393,0.002,1.0,4.5,75,80
394,0.002,1.0,5.0,75,80
395,0.002,1.0,5.5,75,80
396,0.002,1.0,6.0,75,80
397,0.002,1.0,6.5,75,80
398,0.002,1.0,7.0,75,80
399,0.002,1.0,7.5,75,80
400,0.0,1.0,0.0,100,80
401,0.424,0.374749498997996,0.5,100,80
402,1.0,0.0,1.0,100,80
403,0.99,0.002004008016032064,1.5,100,80
404,0.54,0.3687374749498998,2.0,100,80
405,0.124,0.8316633266533067,2.5,100,80
406,0.03,0.9559118236472945,3.0,100,80
407,0.006,0.9859719438877755,3.5,100,80
408,0.004,0.9959919839679359,4.0,100,80
409,0.004,0.9979959919839679,4.5,100,80
410,0.002,1.0,5.0,100,80
411,0.002,1.0,5.5,100,80
412,0.002,1.0,6.0,100,80
413,0.002,1.0,6.5,100,80
414,0.002,1.0,7.0,100,80
415,0.002,1.0,7.5,100,80
416,0.0,1.0,0.0,125,80
417,0.436,0.36072144288577157,0.5,125,80
418,1.0,0.0,1.0,125,80
419,0.988,0.002004008016032064,1.5,125,80
420,0.61,0.3466933867735471,2.0,125,80
421,0.156,0.8136272545090181,2.5,125,80
422,0.04,0.9559118236472945,3.0,125,80
423,0.012,0.9859719438877755,3.5,125,80
424,0.004,0.9939879759519038,4.0,125,80
425,0.002,0.9979959919839679,4.5,125,80
426,0.002,1.0,5.0,125,80
427,0.002,1.0,5.5,125,80
428,0.002,1.0,6.0,125,80
429,0.002,1.0,6.5,125,80
430,0.002,1.0,7.0,125,80
431,0.002,1.0,7.5,125,80
432,0.0,1.0,0.0,150,80
433,0.452,0.3727454909819639,0.5,150,80
434,1.0,0.0,1.0,150,80
435,0.99,0.002004008016032064,1.5,150,80
436,0.616,0.3927855711422846,2.0,150,80
437,0.176,0.8296593186372746,2.5,150,80
438,0.05,0.9619238476953907,3.0,150,80
439,0.016,0.9799599198396793,3.5,150,80
440,0.006,0.9919839679358717,4.0,150,80
441,0.002,0.9979959919839679,4.5,150,80
442,0.002,1.0,5.0,150,80
443,0.002,1.0,5.5,150,80
444,0.002,1.0,6.0,150,80
445,0.002,1.0,6.5,150,80
446,0.002,1.0,7.0,150,80
447,0.002,1.0,7.5,150,80
448,0.0,1.0,0.0,0,100
449,0.0,1.0,0.5,0,100
450,0.0,1.0,1.0,0,100
451,0.0,1.0,1.5,0,100
452,0.0,1.0,2.0,0,100
453,0.0,1.0,2.5,0,100
454,0.0,1.0,3.0,0,100
455,0.0,1.0,3.5,0,100
456,0.0,1.0,4.0,0,100
457,0.0,1.0,4.5,0,100
458,0.0,1.0,5.0,0,100
459,0.0,1.0,5.5,0,100
460,0.0,1.0,6.0,0,100
461,0.0,1.0,6.5,0,100
462,0.0,1.0,7.0,0,100
463,0.0,1.0,7.5,0,100
464,0.0,1.0,0.0,25,100
465,0.0,1.0,0.5,25,100
466,1.0,0.0,1.0,25,100
467,0.038,0.8957915831663327,1.5,25,100
468,0.002,1.0,2.0,25,100
469,0.002,1.0,2.5,25,100
470,0.002,1.0,3.0,25,100
471,0.002,1.0,3.5,25,100
472,0.002,1.0,4.0,25,100
473,0.002,1.0,4.5,25,100
474,0.002,1.0,5.0,25,100
475,0.002,1.0,5.5,25,100
476,0.002,1.0,6.0,25,100
477,0.002,1.0,6.5,25,100
478,0.002,1.0,7.0,25,100
479,0.002,1.0,7.5,25,100
480,0.0,1.0,0.0,50,100
481,0.004,0.9619238476953907,0.5,50,100
482,1.0,0.0,1.0,50,100
483,0.62,0.25250501002004005,1.5,50,100
484,0.016,0.9639278557114228,2.0,50,100
485,0.002,0.9979959919839679,2.5,50,100
486,0.002,1.0,3.0,50,100
487,0.002,1.0,3.5,50,100
