,sensitivity,specificity,inv_frac,delay_samples,decay_part
226,0.768,0.49753300440058673,2.5,150,905
227,0.552,0.6822242965728764,3.0,150,905
228,0.37,0.7982397653020403,3.5,150,905
229,0.276,0.8645152687024936,4.0,150,905
230,0.176,0.9111881584211228,4.5,150,905
231,0.108,0.9431924256567542,5.0,150,905
232,0.066,0.9609281237498333,5.5,150,905
233,0.042,0.9739965328710495,6.0,150,905
234,0.028,0.9811974929990666,6.5,150,905
235,0.014,0.9855980797439658,7.0,150,905
236,0.002,0.9897319642619016,7.5,150,905
237,0.0,0.9922656354180558,8.0,150,905
238,0.0,1.0,0.0,0,910
239,0.0,1.0,0.5,0,910
240,0.0,1.0,1.0,0,910
241,0.0,1.0,1.5,0,910
242,0.0,1.0,2.0,0,910
243,0.0,1.0,2.5,0,910
244,0.0,1.0,3.0,0,910
245,0.0,1.0,3.5,0,910
246,0.0,1.0,4.0,0,910
247,0.0,1.0,4.5,0,910
248,0.0,1.0,5.0,0,910
249,0.0,1.0,5.5,0,910
250,0.0,1.0,6.0,0,910
251,0.0,1.0,6.5,0,910
252,0.0,1.0,7.0,0,910
253,0.0,1.0,7.5,0,910
254,0.0,1.0,8.0,0,910
255,0.0,1.0,0.0,25,910
256,0.512,0.24296572876383518,0.5,25,910
257,1.0,0.0,1.0,25,910
258,0.964,0.018535804773969863,1.5,25,910
259,0.574,0.23736498199759967,2.0,25,910
260,0.238,0.5127350313375116,2.5,25,910
261,0.118,0.6967595679423924,3.0,25,910
262,0.048,0.8157087611681557,3.5,25,910
263,0.024,0.8846512868382451,4.0,25,910
264,0.01,0.9261234831310842,4.5,25,910
265,0.006,0.9514601946926257,5.0,25,910
266,0.002,0.9681290838778503,5.5,25,910
267,0.0,0.9790638751833578,6.0,25,910
268,0.0,0.9854647286304841,6.5,25,910
269,0.0,0.9886651553540472,7.0,25,910
270,0.0,0.9910654753967195,7.5,25,910
271,0.0,0.9942659021202827,8.0,25,910
272,0.0,1.0,0.0,50,910
273,0.654,0.22829710628083744,0.5,50,910
274,1.0,0.0,1.0,50,910
275,0.988,0.023736498199759967,1.5,50,910
276,0.77,0.2257634351246833,2.0,50,910
277,0.412,0.4944659287905054,2.5,50,910
278,0.21,0.6872916388851847,3.0,50,910
279,0.122,0.7987731697559675,3.5,50,910
280,0.05,0.8730497399653288,4.0,50,910
281,0.03,0.9207894385918123,4.5,50,910
282,0.014,0.9482597679690625,5.0,50,910
283,0.006,0.965062008267769,5.5,50,910
284,0.002,0.9749299906654221,6.0,50,910
285,0.002,0.9817308974529937,6.5,50,910
286,0.002,0.9881317509001201,7.0,50,910
287,0.002,0.9915988798506468,7.5,50,910
288,0.0,0.9937324976663555,8.0,50,910
289,0.0,1.0,0.0,75,910
290,0.71,0.21722896386184826,0.5,75,910
291,1.0,0.0,1.0,75,910
292,0.998,0.027870382717695694,1.5,75,910
293,0.85,0.23709827977063608,2.0,75,910
294,0.554,0.5040672089611948,2.5,75,910
295,0.328,0.6928923856514202,3.0,75,910
296,0.18,0.8113081744232564,3.5,75,910
297,0.102,0.8801173489798639,4.0,75,910
298,0.048,0.9226563541805574,4.5,75,910
299,0.026,0.9483931190825443,5.0,75,910
300,0.02,0.965728763835178,5.5,75,910
301,0.016,0.9749299906654221,6.0,75,910
302,0.01,0.9822643019069209,6.5,75,910
303,0.01,0.9871982931057475,7.0,75,910
304,0.006,0.9905320709427924,7.5,75,910
305,0.002,0.9933324443259102,8.0,75,910
306,0.0,1.0,0.0,100,910
307,0.71,0.22763035071342846,0.5,100,910
308,1.0,0.000933457794372583,1.0,100,910
309,0.998,0.04093879183891185,1.5,100,910
310,0.888,0.2584344579277237,2.0,100,910
311,0.708,0.5206027470329377,2.5,100,910
312,0.48,0.6996932924389919,3.0,100,910
313,0.304,0.8085078010401386,3.5,100,910
314,0.174,0.8763835178023737,4.0,100,910
315,0.104,0.9173223096412855,4.5,100,910
316,0.07,0.9431924256567542,5.0,100,910
317,0.05,0.9583944525936792,5.5,100,910
318,0.03,0.9702627016935591,6.0,100,910
319,0.02,0.9790638751833578,6.5,100,910
320,0.02,0.9846646219495933,7.0,100,910
321,0.012,0.9893319109214562,7.5,100,910
322,0.01,0.9922656354180558,8.0,100,910
323,0.0,1.0,0.0,125,910
324,0.694,0.25563408454460596,0.5,125,910
325,1.0,0.0040005334044539275,1.0,125,910
326,0.996,0.05120682757701027,1.5,125,910
327,0.94,0.2807040938791839,2.0,125,910
328,0.738,0.5187358314441926,2.5,125,910
329,0.536,0.6946259501266836,3.0,125,910
330,0.342,0.8026403520469396,3.5,125,910
331,0.232,0.8705160688091745,4.0,125,910
332,0.148,0.9169222563008401,4.5,125,910
333,0.102,0.941325510068009,5.0,125,910
334,0.07,0.9598613148419789,5.5,125,910
335,0.044,0.9727963728497133,6.0,125,910
336,0.026,0.9793305774103214,6.5,125,910
337,0.012,0.984797973063075,7.0,125,910
338,0.012,0.9883984531270836,7.5,125,910
339,0.01,0.9903987198293106,8.0,125,910
340,0.0,1.0,0.0,150,910
341,0.594,0.2416322176290172,0.5,150,910
342,1.0,0.0030670756100813442,1.0,150,910
343,0.998,0.05200693425790105,1.5,150,910
344,0.948,0.2707027603680491,2.0,150,910
345,0.758,0.5116682224296573,2.5,150,910
346,0.544,0.6983597813041739,3.0,150,910
347,0.36,0.8146419522603013,3.5,150,910
348,0.262,0.8770502733697826,4.0,150,910
349,0.166,0.921589545272703,4.5,150,910
350,0.096,0.9490598746499533,5.0,150,910
351,0.06,0.967729030537405,5.5,150,910
352,0.036,0.9770636084811308,6.0,150,910
353,0.022,0.9835978130417389,6.5,150,910
354,0.01,0.9882651020136018,7.0,150,910
355,0.0,0.9917322309641285,7.5,150,910
356,0.0,0.9935991465528737,8.0,150,910
357,0.0,1.0,0.0,0,915
358,0.0,1.0,0.5,0,915
359,0.0,1.0,1.0,0,915
360,0.0,1.0,1.5,0,915
361,0.0,1.0,2.0,0,915
362,0.0,1.0,2.5,0,915
363,0.0,1.0,3.0,0,915
364,0.0,1.0,3.5,0,915
365,0.0,1.0,4.0,0,915
366,0.0,1.0,4.5,0,915
367,0.0,1.0,5.0,0,915
368,0.0,1.0,5.5,0,915
369,0.0,1.0,6.0,0,915
370,0.0,1.0,6.5,0,915
371,0.0,1.0,7.0,0,915
372,0.0,1.0,7.5,0,915
373,0.0,1.0,8.0,0,915
374,0.0,1.0,0.0,25,915
375,0.486,0.2593679157220963,0.5,25,915
376,1.0,0.0,1.0,25,915
377,0.958,0.02093612481664222,1.5,25,915
378,0.542,0.25483397786371514,2.0,25,915
379,0.222,0.535538071742899,2.5,25,915
380,0.102,0.7179623949859981,3.0,25,915
381,0.038,0.8321109481264168,3.5,25,915
382,0.018,0.8973196426190159,4.0,25,915
383,0.01,0.9363915188691826,4.5,25,915
384,0.004,0.9593279103880518,5.0,25,915
385,0.002,0.9745299373249766,5.5,25,915
386,0.0,0.9818642485664756,6.0,25,915
387,0.0,0.9877316975596746,6.5,25,915
388,0.0,0.9905320709427924,7.0,25,915
389,0.0,0.993465795439392,7.5,25,915
390,0.0,0.9953327110281371,8.0,25,915
391,0.0,1.0,0.0,50,915
392,0.64,0.24256567542338978,0.5,50,915
393,1.0,0.0,1.0,50,915
394,0.986,0.026136818242432323,1.5,50,915
395,0.752,0.24016535538071743,2.0,50,915
396,0.394,0.516468862515002,2.5,50,915
397,0.202,0.7043605814108548,3.0,50,915
398,0.112,0.8131750900120016,3.5,50,915
399,0.048,0.8857180957460995,4.0,50,915
400,0.022,0.9299906654220563,4.5,50,915
401,0.014,0.9541272169622617,5.0,50,915
402,0.004,0.9689291905587412,5.5,50,915
403,0.002,0.9778637151620216,6.0,50,915
404,0.002,0.9863981864248567,6.5,50,915
405,0.002,0.9902653687158288,7.0,50,915
406,0.0,0.9926656887585011,7.5,50,915
407,0.0,0.9950660088011735,8.0,50,915
408,0.0,1.0,0.0,75,915
409,0.696,0.23256434191225497,0.5,75,915
410,1.0,0.0,1.0,75,915
411,0.998,0.031737565008667826,1.5,75,915
412,0.842,0.253633817842379,2.0,75,915
413,0.54,0.5239365248699827,2.5,75,915
414,0.312,0.7094279237231631,3.0,75,915
415,0.164,0.825443392452327,3.5,75,915
416,0.086,0.8903853847179624,4.0,75,915
417,0.04,0.9302573676490199,4.5,75,915
418,0.026,0.956527537004934,5.0,75,915
419,0.018,0.9695959461261502,5.5,75,915
420,0.014,0.9774636618215762,6.0,75,915
421,0.01,0.9853313775170023,6.5,75,915
422,0.006,0.9895986131484198,7.0,75,915
423,0.004,0.9923989865315376,7.5,75,915
424,0.002,0.9943992532337645,8.0,75,915
425,0.0,1.0,0.0,100,915
426,0.698,0.24016535538071743,0.5,100,915
427,0.998,0.001200160021336178,1.0,100,915
428,0.998,0.04347246299506601,1.5,100,915
429,0.88,0.274703293772503,2.0,100,915
430,0.7,0.5374049873316442,2.5,100,915
431,0.478,0.713428457127617,3.0,100,915
432,0.286,0.8189091878917188,3.5,100,915
433,0.158,0.8877183624483265,4.0,100,915
434,0.1,0.9243899186558208,4.5,100,915
435,0.066,0.947993065742099,5.0,100,915
436,0.046,0.9634617949059875,5.5,100,915
437,0.026,0.9746632884384585,6.0,100,915
438,0.02,0.9821309507934392,6.5,100,915
439,0.016,0.987464995332711,7.0,100,915
440,0.012,0.9913321776236832,7.5,100,915
441,0.01,0.9941325510068009,8.0,100,915
442,0.0,1.0,0.0,125,915
443,0.674,0.26656887585011335,0.5,125,915
444,1.0,0.0040005334044539275,1.0,125,915
445,0.996,0.0549406587545006,1.5,125,915
446,0.936,0.2919055874116549,2.0,125,915
447,0.728,0.5384717962394986,2.5,125,915
448,0.52,0.7083611148153087,3.0,125,915
449,0.33,0.8147753033737831,3.5,125,915
450,0.222,0.8801173489798639,4.0,125,915
451,0.134,0.9253233764501934,4.5,125,915
452,0.094,0.9487931724229898,5.0,125,915
453,0.064,0.9662621682891052,5.5,125,915
454,0.038,0.976930257367649,6.0,125,915
455,0.018,0.9822643019069209,6.5,125,915
456,0.012,0.9870649419922657,7.0,125,915
457,0.01,0.9901320176023469,7.5,125,915
458,0.006,0.9919989331910921,8.0,125,915
459,0.0,1.0,0.0,150,915
460,0.574,0.25576743565808774,0.5,150,915
461,1.0,0.003733831177490332,1.0,150,915
462,0.998,0.05560741432190959,1.5,150,915
463,0.942,0.28377116948926523,2.0,150,915
464,0.744,0.5343379117215629,2.5,150,915
465,0.528,0.714761968262435,3.0,150,915
466,0.346,0.827443659154554,3.5,150,915
467,0.246,0.8875850113348447,4.0,150,915
468,0.154,0.9321242832377651,4.5,150,915
469,0.084,0.9563941858914522,5.0,150,915
470,0.058,0.9722629683957861,5.5,150,915
471,0.036,0.9803973863181757,6.0,150,915
472,0.022,0.9861314841978931,6.5,150,915
473,0.008,0.9909321242832377,7.0,150,915
474,0.0,0.9927990398719829,7.5,150,915
475,0.0,0.9949326576876917,8.0,150,915
476,0.0,1.0,0.0,0,920
477,0.0,1.0,0.5,0,920
478,0.0,1.0,1.0,0,920
479,0.0,1.0,1.5,0,920
480,0.0,1.0,2.0,0,920
481,0.0,1.0,2.5,0,920
482,0.0,1.0,3.0,0,920
483,0.0,1.0,3.5,0,920
484,0.0,1.0,4.0,0,920
485,0.0,1.0,4.5,0,920
486,0.0,1.0,5.0,0,920
487,0.0,1.0,5.5,0,920
488,0.0,1.0,6.0,0,920
489,0.0,1.0,6.5,0,920
490,0.0,1.0,7.0,0,920
